Linux 5.10.0-5-cloud-amd64 (lke25332-32960-608682818f2e) 	05/08/21 	_x86_64_	(1 CPU)

00:00:01    kbmemfree kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty
00:05:01       310156   1722828     84.74     90560   1021572   2704676    133.04    454788   1011368        48
00:15:01       309616   1723368     84.77     90576   1021688   2704676    133.04    454804   1011444        52
00:25:01       308768   1724216     84.81     90592   1021796   2704676    133.04    454824   1011568        36
00:35:01       308448   1724536     84.83     90592   1021932   2704676    133.04    454824   1011732        48
00:45:02       305788   1727196     84.96     90604   1022036   2707576    133.18    442624   1025352        64
00:55:01       307044   1725940     84.90     90624   1022156   2704676    133.04    442640   1024180         8
01:05:01       306732   1726252     84.91     90640   1022260   2704676    133.04    442656   1024284        52
01:15:01       306168   1726816     84.94     90664   1022376   2704676    133.04    442680   1024404        40
01:25:01       305596   1727388     84.97     90688   1022472   2704676    133.04    442704   1024452        44
01:35:01       303992   1728992     85.05     90696   1022580   2705920    133.10    442716   1025376        48
01:45:01       304500   1728484     85.02     90712   1022696   2704676    133.04    442728   1024728        44
01:55:01       302920   1730064     85.10     90720   1022816   2705920    133.10    442740   1025612         8
02:05:01       303608   1729376     85.07     90724   1022928   2704676    133.04    442740   1024948        52
02:15:01       303004   1729980     85.10     90732   1023048   2704676    133.04    442748   1025064         8
02:25:01       301432   1731552     85.17     90736   1023152   2705920    133.10    442756   1025952        48
02:35:01       301916   1731068     85.15     90740   1023260   2704676    133.04    442756   1025284        48
02:45:01       300304   1732680     85.23     90748   1023372   2705920    133.10    442768   1026140        52
02:55:01       299772   1733212     85.25     90764   1023484   2705920    133.10    442784   1026300        16
03:05:01       299428   1733556     85.27     90764   1023588   2705920    133.10    442784   1026364        44
03:15:01       298636   1734348     85.31     90768   1023704   2705920    133.10    442852   1026424        40
03:25:01       298080   1734904     85.34     90776   1023820   2705920    133.10    442860   1026564        40
03:35:01       297736   1735248     85.35     90780   1023928   2705920    133.10    442864   1026668        24
03:45:01       297960   1735024     85.34     90788   1024044   2704676    133.04    442868   1026008        48
03:55:01       297712   1735272     85.36     90800   1024160   2704676    133.04    442880   1026148         4
04:05:01       296832   1736152     85.40     90812   1024288   2704676    133.04    442892   1026276        76
04:15:01       295504   1737480     85.46     90832   1024400   2705920    133.10    442916   1027136        52
04:25:01       295988   1736996     85.44     90836   1024504   2704676    133.04    442916   1026484        56
04:35:01       294376   1738608     85.52     90844   1024640   2705920    133.10    442940   1027432        52
04:45:01       286384   1746600     85.91     90852   1024744   2806408    138.04    442936   1035244        48
04:55:01       293256   1739728     85.58     90852   1024848   2705920    133.10    442936   1027616        48
05:05:01       293740   1739244     85.55     90856   1024980   2704676    133.04    442936   1026980        44
05:15:01       293176   1739808     85.58     90876   1025084   2704676    133.04    442956   1027100        48
05:25:01       291808   1741176     85.65     90876   1025184   2705920    133.10    442960   1027948        48
05:35:01       289116   1743868     85.78     90888   1025320   2708820    133.24    442976   1029428        60
05:45:01       291760   1741224     85.65     90888   1025440   2704676    133.04    442968   1027452        52
05:55:01       291132   1741852     85.68     90888   1025556   2704676    133.04    442968   1027568        48
06:05:01       290600   1742384     85.71     90908   1025676   2704676    133.04    442988   1027700        52
06:15:01       290012   1742972     85.73     90908   1025788   2704932    133.05    442988   1027816        48
06:25:01       289212   1743772     85.77     90916   1025912   2706488    133.13    494424    977044        60
06:35:01       288372   1744612     85.82     90920   1026540   2704932    133.05    494712    976860        60
