Linux 5.10.0-5-cloud-amd64 (lke25332-32960-608682818f2e) 	05/24/21 	_x86_64_	(1 CPU)

00:00:01    kbmemfree kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty
00:05:01       196292   1836692     90.34     90192    916116   3049572    150.00    552256    845320        48
00:15:01       195256   1837728     90.40     90192    916232   3050816    150.07    552280    846180         4
00:25:01       193824   1839160     90.47     90192    916360   3053484    150.20    552332    847460        76
00:35:01       193836   1839148     90.47     90192    916484   3052060    150.13    552376    847108        52
00:45:01       195808   1837176     90.37     90192    916592   3049572    150.00    552396    845636         8
00:55:01       195528   1837456     90.38     90192    916704   3049572    150.00    552424    845752        52
01:05:01       194672   1838312     90.42     90192    916808   3050816    150.07    552444    846604        12
01:15:01       195376   1837608     90.39     90192    916912   3049572    150.00    552456    845928        40
01:25:01       204120   1828864     89.96     90192    907276   3050816    150.07    552472    837036        12
01:35:01       203996   1828988     89.97     90192    907376   3050816    150.07    552500    837108        68
01:45:01       203424   1829560     89.99     90192    907480   3052060    150.13    552508    837340        64
01:55:01       199132   1833852     90.20     90192    907584   3058280    150.43    552552    840536        44
02:05:02       203312   1829672     90.00     90192    907724   3052240    150.14    552556    837828        76
02:15:01       203512   1829472     89.99     90196    907880   3050816    150.07    552580    837540        84
02:25:01       202908   1830076     90.02     90196    908032   3052240    150.14    552600    838096        60
02:35:01       204188   1828796     89.96     90196    908172   3049572    150.00    552604    837020        72
02:45:01       204160   1828824     89.96     90196    908300   3049572    150.00    552604    837180        68
02:55:01       203848   1829136     89.97     90196    908440   3049828    150.02    552632    837296        68
03:05:01       203780   1829204     89.98     90196    908592   3049828    150.02    552640    837440        88
03:15:01       203688   1829296     89.98     90204    908724   3049828    150.02    552672    837552        36
03:25:01       202336   1830648     90.05     90204    908892   3051072    150.08    552720    838432        28
03:35:01       203324   1829660     90.00     90204    909052   3049828    150.02    552728    837828        76
03:45:01       203012   1829972     90.01     90204    909196   3049828    150.02    552736    837952        60
03:55:01       201840   1831144     90.07     90204    909332   3052316    150.14    552776    838928        80
04:05:01       201908   1831076     90.07     90204    909456   3051072    150.08    552796    838940        68
04:15:01       202132   1830852     90.06     90204    909556   3051072    150.08    552800    839020        64
